yarn_id,yarn_name,brand,weight,fiber
a08b4ec970c89effbeb4c784980aa6a7e4cd47ad,Encore Worsted Solids & Heathers,Plymouth Yarn,Worsted (9 wpi),
fe3b8dc1a46f194c1590a31fbfa7f89d421d4622,Encore Colorspun Worsted,Plymouth Yarn,Worsted (9 wpi),
00afc4282ad3a36ff73e248b37378294b8cb5cb1,Fantasy Naturale Multi,Plymouth Yarn,Worsted (9 wpi),
7995e31abdc4286f3c98b4d6a511bd7df52dfafd,Worsted Twist,Purl Soho,Worsted (9 wpi),
64fb2d8ffe90ee7babeaa0733c280f6b127b2f8c,Panache Double Knitting,King Cole,DK (11 wpi),
13d29175246906ee11961ee51e65d97cc1ea15c4,Mille Colori Baby,Lang Yarns,Fingering (14 wpi),
5fac43f46551557350c756bfed811c327548f3e0,Finullgarn ,Rauma,Fingering (14 wpi),
5b5b5ffc3ef80b7044826c8fecf4beef3977a701,Babyull Lanett,Sandnes Garn,Fingering (14 wpi),
5e0f8ce1be65e9e9f48e9a3c362a5419536657d9,Super Value Solids (Vintage),Bernat,Aran (8 wpi),
584b4a8d6947017ee2d900b4c4112f15863b5593,Boutique Eclipse,Red Heart,Aran (8 wpi),
375f54bf553ba59a82e08052a96b89047c647070,Zino,Plymouth Yarn,Fingering (14 wpi),
e3e13e68d95cc1f6e7b8526657175e6e83a254e3,Comfort Solids,Red Heart,Aran (8 wpi),
90c1db5e4c3c03c5303dc4ccd207159d62c8b2ec,Mandala,Lion Brand,DK (11 wpi),
35ec5598d14168bbcc04d0c208a1bb1d4ae428e0,Ginga (2016),Noro,Bulky (7 wpi),
0b13a1a1f2c9566f4eebf1cc31404e52b07a1b32,Beehive Baby Sport (Solids & Marls),Patons North America,Sport (12 wpi),
280b6cc3193890f795f7fef36376583091cd0e88,Merino 8ply (50g) Solids & Tweeds,Touch Yarns,DK (11 wpi),
b1d797ea17f22a6ee48476f074712ad9030816dc,Germantown Knitting Worsted,Brunswick,Worsted (9 wpi),
3d16a93eeba6267f22ccd87cba82a59caae1b010,Classic DK Wool,Jo Sharp,DK (11 wpi),
82cbf51ee4e1847f1e5fa858d475d171d0b32d07,Wool Clasica,Manos del Uruguay,Aran (8 wpi),
1478f004cbf989126183577493d22a8b4daef0e4,Lion Bouclé Multi,Lion Brand,Super Bulky (5-6 wpi),
62454e91426ce409dccd00f55fa2f61bb271908a,Worsted Hand Dyes,Blue Sky Fibers,Aran (8 wpi),
8253024c01f10c4c73569983a9ab9758a039f841,Tweedle Dee Shaded Effect,Moda Dea,Super Bulky (5-6 wpi),
a4698e4e40c0b9709041f13f49c8216044e7667a,Blur,Sirdar,Aran (8 wpi),
c56ad725107c6a2b9d0366b0a9ae77379a50031b,Cashsilk,Laines du Nord,Aran (8 wpi),
fecf99e1302bdb677094d54029a38ab0453441c5,Wool Cotton,Rowan,DK (11 wpi),
3ddaa407439470a4ecc6d88e66361fb02f66839f,Marupe,Headwater Wool,DK (11 wpi),
87ca27718aaa83a445cf2c051118307a1a42fcba,Country 8 Ply,Cleckheaton,DK (11 wpi),
2d9bc78c2d9e53382853d84cb902b0f665d3abcc,The Original Lopi,Reynolds,Bulky (7 wpi),
e60f13a25e4df8ee3158c7ab65ff14eafcf413f5,Julia,Nashua Handknits,Worsted (9 wpi),
75791b2024f833b3e88ffd50296e62bbdc92569c,Color By Kristin,Classic Elite Yarns,Worsted (9 wpi),
67b2dfb7353d122769a9a3f125bf9289e5456378,Ecological Wool®,Cascade Yarns ®,Bulky (7 wpi),
8894332970a8127690d56cacd05d044d6207868b,Freedom Spirit,Twilleys of Stamford,DK (11 wpi),
f3c8dd59f30ebe13b71e0a96aec4acd4a164231f,Worsted Solids,Misti Alpaca,Worsted (9 wpi),
848d8a502932e9e2c17c9f005f062c4ea2284745,Collage (Aran),Red Heart,Worsted (9 wpi),
00b49db0afda28b9ff800e0e657ce463e487bdb8,4/8's Wool,Mountain Colors,Worsted (9 wpi),
fee04af54392136b97e16f2d6ff926a34eda93f4,SensuWool,Berroco,Worsted (9 wpi),
b4c9e62a27e440c43a2055b5e0a941e725e6d07f,Soft Spun,Cascade Yarns ®,Aran (8 wpi),
bc3c26e2a88cfa51777aa10ae0cf4256d0cd6e1a,4 Ply Cotton,Rowan,Fingering (14 wpi),
ac47b936e40891c89c5caf61e9133ee57ed2fd2c,Lamb's Pride Worsted,Brown Sheep,Aran (8 wpi),
be620e3c37f15d1cba566220f5d7cc477e3d493b,Pure Wool Aran,Rowan,Aran (8 wpi),
47f3f699d5fcf6a2b81cb170925afae0426c9f42,Royal Llama Silk,Plymouth Yarn,Aran (8 wpi),
f01d0dc465842f54c5a88ad88a5d07c6beed2f3f,Cash Island,Noro,DK (11 wpi),
0eba6aea3ae351cef0b45014526e6ebda79c905e,Highlander,Alpaca with a Twist,Aran (8 wpi),
9ba15f3bf1a13f320de57317e654c55b1ee43359,Angora 90 Aran,Catherine Earnshaw,Aran (8 wpi),
72567861d5685daa55d8b7f8ee6e8258d847b29a,Vamsegarn,Rauma,Aran (8 wpi),
d04a0386325fc90f7350e6e1a5972820ca68eac5,Aran,Artesano,Aran (8 wpi),
b22ecf46390c1d466225cc81edc686258dab4481,Bravo,Schachenmayr nomotta,DK (11 wpi),
4fb6e728335207fc4a4f8df9d4c897678c2c8899,Mohair bouclé,Ullcentrum,Bulky (7 wpi),
54073dd6be70c2609971527fbeb2734170713e7f,Hometown Tweed,Lion Brand,Super Bulky (5-6 wpi),
fd843887dfa569495846ecf29a6d9d35e04216d2,Grandiosa,Plymouth Yarn,Super Bulky (5-6 wpi),
e1aa9ef20b36933691858cbb5b7b22ab1dc8c10c,Wilde,Plymouth Yarn,Super Bulky (5-6 wpi),
4aa9a85ac098a666643a25d46a12aada1945d6e9,Merino 70,Lang Yarns,Bulky (7 wpi),
2124e0466c0bac42f967e5b12f0e6282c4ea108c,Superlana,Lana Grossa,DK (11 wpi),
732ae4d1292561333c1c9d31648d92c5ec995245,Luxus Cotton,Novita,DK (11 wpi),
85b4bce90e3bab14d8e0ec48b60c4721f89654ed,Cashmira,Alize,Worsted (9 wpi),
e6c5488971cb32b49b3c1d73df3b1962398d7e9e,Cascade 220® Sport,Cascade Yarns ®,Sport (12 wpi),
365d33e8ee87dc1cfe343d69e68d0e8fbf43df44,Worsted Merino Superwash Solids,Plymouth Yarn,Worsted (9 wpi),
45f0b395111f0bc6c90e3ab69cb559f5371afa65,Rios,Malabrigo Yarn,Worsted (9 wpi),
250e2157be2d923912a4cca310aba335b68e6fe6,Natural Colors - Pure Blends Worsted,Swans Island,Worsted (9 wpi),
c82a132dd437ca8e6935f6d4f5678d274dae234d,Vestlandsgarn,Gjestal Garn,DK (11 wpi),
d566c940d45221d1d12a2b8a6a5f39a4f4092bd7,Billow,Knit Picks,Bulky (7 wpi),
13940e855e3bf6baba01206826fc9f1d69ed95da,Chunky,Malabrigo Yarn,Aran (8 wpi),
19b1834b716ac12c723f3533779dee8db4fe4db2,Wool of the Andes Bulky,Knit Picks,Aran (8 wpi),
50affcb2c83fee425abba6674c2b731323a657bd,Extra,Blue Sky Fibers,Aran (8 wpi),
f2965305d5a6ae1d720d44bb5ecaef6cd29c3b43, Donegal 英國花呢,Rot & Weiß 阿紅與阿雪 ,Aran (8 wpi),
307b1f87e76f3f925d1ab1b5dfc0d97003e324b7,Serendipity Tweed,Brown Sheep,DK (11 wpi),
b9424278038e8e13a5d5fc335270348bc4d1fd9e,Caña Ruca,Araucania Yarns,Sport (12 wpi),
774fa9c723e44126b712683b606e369bb0e7889b,MountainTop Crestone,Classic Elite Yarns,Worsted (9 wpi),
20f0e9ca5e4bef93a5996fd6e28fe724e9cd30d5,Cusco,LAMANA,Worsted (9 wpi),
b61824d5b13ad9dd0cdc6d695fcd6b98b8dbcc2e,I Love This Wool! Solids (93/7 blend),Hobby Lobby,Aran (8 wpi),
8f11f1f2238cd36d9cb03f7ea51a32d1284794ca,Royal Tweed,Lana Grossa,Bulky (7 wpi),
9fe8f735bd180f6e4a8049f1da80cef53dc62ab1,Trevor Morgan DK,HauteKnitYarn,Worsted (9 wpi),
f719542dff0ea42221871e81c4e2ae89497f0254,Reggae Ombré,Schoppel-Wolle,Aran (8 wpi),
13795b7fd7074c42101d3670905724c291980fce,Vanna's Choice,Lion Brand,Worsted (9 wpi),
0f2cd7bc187a3898bc20af114dc011aa7dc15fe4,Casablanca®,Cascade Yarns ®,Aran (8 wpi),
956a90de7ca4aa3a36ed1c1417acd074f7909553,Vanna's Choice Baby,Lion Brand,Aran (8 wpi),
68406c2445c21f95370f476f094525aad00ca2af,Merino Extrafine 85,Schachenmayr,Aran (8 wpi),
e57e81050906345cc4d2b8141c63fb6807cce875,Como,LAMANA,Sport (12 wpi),
4b3c11f05c781dfa529c3558333610fa70e90449,Jeans (Джинс),YarnArt,Sport (12 wpi),
23d4a06dd957f472714364280e3e8eef3a7346db,Arina (Арина) (50% wool),Moscow Yarn Company,Aran (8 wpi),
87fc2e6efe73622bcde100ab527fade95b9d96bd,Classy,Dream in Color,Super Bulky (5-6 wpi),
730bc6df828b18f4d9f849a3847b8cbb0e911d1d,Mammoth,Dream in Color,Super Bulky (5-6 wpi),
7e072d9e5e067d6bb6fa88e1f17b9329ce95ae9a,Everest,Dream in Color,Super Bulky (5-6 wpi),
c86c476550e8016c78b1de15d38a9b4c7565ab22,DROPS Alpaca,Garnstudio,Sport (12 wpi),
4590a756f1a481449e6a51855a27de0ae007276f,Roseknit 4 ply,Bramwell,Sport (12 wpi),
fa11e4fea42fb08a8fa9315e7658717df69033d8,Pure Wool ,Nako,Sport (12 wpi),
3fd7a889ae0005ec9efbf9e0a9c77f10fe7d04f3,Pure Wool Superwash Worsted,Rowan,Worsted (9 wpi),
fce92612b8a809261c12645269520bbf87b08eee,Kid's Caprice (Детский каприз) ,Пехорка Pehorka ,Fingering (14 wpi),
8bf39d70058a8191255feda2354cf3c72e569548,Aran,ArtFil,Aran (8 wpi),
7088abeb39a66d7d38bbd082b185fb571879e923,LB Collection Superwash Merino,Lion Brand,DK (11 wpi),
8a4fb44fd00da64a951721acc696800474a1ea35,Baby Wool,Alize,Fingering (14 wpi),
7e784c3a0ad6b6bca3bdd2eac93235480e67b965,Brilliant,Vita,Fingering (14 wpi),
3a50be1c2f64fa6bbae3c26f2764d99d731cd4a1,Cuor di Merino 120 Degrade,Gedifra,Bulky (7 wpi),
d79b0277f3f3edb1b1000ef72a22989c2e193bcb,Valley Tweed,Rowan,Fingering (14 wpi),
035727acfa28f7c372c0f5cdc0fa7f1c8085404e,Alaska,Katia,Bulky (7 wpi),
adb5182883c91a91523f3c7ecc7e42253b84aa3c,Double Knitting,Jamieson's of Shetland,Sport (12 wpi),
114c490c9d1beb0f3cc679eb5f76e93684b0a291,Merino 300,Bunte Wolle,Sport (12 wpi),
e57588a6669e7352aef218933483d255b00f2fad,Feine Wolle 300,Bunte Wolle,Sport (12 wpi),
51ad1b5df7d50806593a9695075effc22510cddd,Donegal Aran Tweed,Studio Donegal,Aran (8 wpi),
5e4f576a099a2f739d91e5f86d9389c7ac47fc54,LB Collection Merino Yak Alpaca,Lion Brand,Aran (8 wpi),
8861f1f6a067452c90154fc3dd4cae4dee710e96,Soft Secret Solids,Yarn Bee,Aran (8 wpi),
5d9e78271cccc7570f03809be368a76ee8b206ca,Bespoke Worsted,Clinton Hill Cashmere Company,Aran (8 wpi),
f20660955a567455805a71327e40cb91ca27b994,Shetland Spindrift,Jamieson's of Shetland,Light Fingering,
a3411e5be77ef939fb83cf294d3f2cbcfb60b512,Supersoft,Holst Garn,Light Fingering,
c1790feee534abfaf051ca4dfea7929bb4acf0e7,Lama-tweed,CaMaRose,Aran (8 wpi),
957c4b00e7288e07287fd9a84306f7a374149462,DROPS BabyAlpaca Silk,Garnstudio,Sport (12 wpi),
400d9b3c4f39ab8345075429fc76713a3649323f,Bergamo,LAMANA,Aran (8 wpi),
e794b0d2e246c6543acdfb7506562510ad855c2a,Maxi Soft,Lana Gatto,DK (11 wpi),
102d92561bcd97fdf6a679fce223ae60eb870b09,ReBound,Cascade Yarns ®,Aran (8 wpi),
75c5fef2fc93c78fd79bbc7513fc69eebb0bc28e,Saltaire,Sirdar,Aran (8 wpi),
58c7c8eaa668afea0009fc16a68e918b1ee55340,Adventure,Sirdar,Super Bulky (5-6 wpi),
b309412ad5fcb631df371f33eefc36a9ce043ef6,Como,LAMANA,Aran (8 wpi),
c11ae0abdb4e640aaead6b5486a1a363d052e2bc,Premia,LAMANA,Aran (8 wpi),
ae8b5e7275b19e79c8b22bfa5746a55d30e2503b,Como Tweed,LAMANA,Aran (8 wpi),
aa93417b9730c44ebaa23ad6a78c46f88cd40a77,DROPS Nepal,Garnstudio,Aran (8 wpi),
7a8d32b82533ff6d0c62ce792776b493d45f86ae,Superlana Klasik,Alize,DK (11 wpi),
5496e0a488684e732d84697b26f62080596d2acd,Cusco,LAMANA,DK (11 wpi),
c253d82177bf508b6b8eaf5ddbb478a61a3ae52c,Shetland,LAMANA,Fingering (14 wpi),
9b3f61977b578ba2fcccc9c0bd6bec8469fa580a,Kidsilk Haze,Rowan,Sport (12 wpi),
c5432d4285012aa707444663a796ac6c7ddf6786,Fine Lace,Rowan,Sport (12 wpi),
0384aa5f3fd3cbf6e43c0071aaeb11e53008cdaa,Shetland Spindrift,Jamieson's of Shetland,Fingering (14 wpi),
539fc171f8dd02cfc884d2b31e29638f550456af,Soft Donegal Fingering,Knoll Yarns,Fingering (14 wpi),
8124ae2839558db8d5f7dbe1c5261a6ce5279f72,Como Tweed,LAMANA,Sport (12 wpi),
a29b5adbd0f8497b28cfffc37b539dcc44834889,Lanagold,Alize,Aran (8 wpi),
f4e88763e1c5b08bb412b4c793d37ebbf532fd8d,Duo,Navia,Sport (12 wpi),
8f542c0e6d80bac4b652b0e2db87fc8bdf0c743b,Lambswool,Lang Yarns,Worsted (9 wpi),
d5b91cf66788dda13f7c6d46a5c2b92a158a63ee,Merino DK,Freckles & Speckles,DK (11 wpi),
4c21194989876d941e1165728648cecc4b7a446a,Dansk Pelsuld 8/2 ,Hjelholts Uldspinderi,Fingering (14 wpi),
22adc7fe9c49de76e7dbdefc12925ac90bdf974b,Pernilla,Filcolana,Fingering (14 wpi),
7528d0303bff4fda38a9fef0686f03bab9a39d01,Ultra Alpaca Light,Berroco,Sport (12 wpi),
d63f324652d84ab97b077d48cd0062019c9f3570,Baby,Tiboodoo's,Fingering (14 wpi),
72cacc12f1437349399dd740c502f7bf098c31ff,Felted Tweed,Rowan,DK / Sport,
f34a12e481a7cd0748da851a1d548136ef0e532f,True 4Ply Botany,Rowan,DK / Sport,
8e29e66f2e88874a195fc7a013191db728669d32,Baby,Tiboodoo's,Light Fingering,
619b0757a51a0be8abf67ea06ee73ca51141f93f,Worsted,Malabrigo Yarn,DK (11 wpi),
fb513446ae24ae9fb0c9a6f2556abfee8a122919,Mille Colori,Lang Yarns,DK (11 wpi),
d1f464008b5d385fc856adaef627927bc81b3a70,Rialto DK (Solids),Debbie Bliss,DK (11 wpi),
b16fafbc2fae76b62fd6ca714b3ea622ec1e8888,Baby Stretch,Bernat,Worsted (9 wpi),
d067813cf4dc0fe86e05dff4e8f25dd06ee6e2ec,BB Mérinos,fonty,Fingering (14 wpi),
0c2368c172b2342051633a40dbc6b5abefb60142,Cotton Classic,Tahki Yarns,Worsted (9 wpi),
a49f705dacdbd3a4085b9b4b9761f37edd526ac7,Austral,Katia,Sport (12 wpi),
71159dd860c16d1aa4c10a0cc4ef81e7a3c82d64,Fairy Floss,Lincraft,Bulky (7 wpi),
e48ab55a9592b3cb8b7629eab6ddd15c38793ed7,Blend Bamboo,Hjertegarn,Sport (12 wpi),
ca74ff0d87931b71e344d9dd4e5dedba9b76dc5f,Storybook Lullaby,Stitch Studio by Nicole,DK (11 wpi),
742531f783e214f0795ef8f01b9f022198b0f4e4,le petit,Tricots Brancal,DK (11 wpi),
50f07e0a33c69137a29100437e7fd294704db5d0,Cotton 8/4 Solids,Mayflower,Fingering (14 wpi),
22cefae8d7eefd1e5d51c874a597a182422e1c0b,UK Alpaca,The Knit Knacks,DK (11 wpi),
9c1b14a2a7dfb2657700c1d1931ee6dbd3a42b2d,SA,Poyeng,DK (11 wpi),
6b91b5f3a2c963f07e8d2aaa6c82cfec9b558aed,Mille Colori Baby,Lang Yarns,Worsted (9 wpi),
50d0f2f283059d032df79ce2dfd48898065a7207,Wool of the Andes Worsted,Knit Picks,Worsted (9 wpi),
599d6829e58cf514bc3d292eccfed4fe24c8f9dc,Baby Wool Merino 4 ply,Shepherd,Fingering (14 wpi),
2bff5dfbd71b03a7d9f7e4335274ec171135ea97,Merino Worsted,Abuelita Yarns,Worsted (9 wpi),
b6732605d428d05618d8988fbefd93dc54b799e8,Performa RIMU DK,Zealana,DK (11 wpi),
8561d106102a1e047db4844c8b8acbb37f56e5c5,Fab DK Solids,Patons UK,DK (11 wpi),
cbdd7dea6de5e6ce2a2814ae9f5f858448421f8b,Fairytale DK,Patons UK,DK (11 wpi),
07b02bd6791377d864becfeb3e7907ef83366113,Acrylic DK,Let's Get Crafting Knitting & Crochet,DK (11 wpi),
257fb07cf1f0a6a92019e29d79b1eb6257e9fad4,Northland Wool 4 Ply,Mary Maxim,Bulky (7 wpi),
b0d3c420640fac77d2e0b112389c5bc2c7805482,ModeLuxe DK,ModeKnit Yarn,DK (11 wpi),
91045be1feed5c4e68aeb1490f748eb3cdd64da3,ModeWerk DK,ModeKnit Yarn,DK (11 wpi),
675820687d392fb3802555eb8de5253c1cf1a8e7,Knitting Worsted,Columbia Minerva,Worsted (9 wpi),
e1aed1cd3cee8d0d1398e04f191b00ffc09c9a33,Nantuk 4-ply,Columbia Minerva,Worsted (9 wpi),
dc39e44fd220c07fc213b09ff90e54ccf482728f,Nantuk Sweater & Afghan,Columbia Minerva,Worsted (9 wpi),
c58f977edfba5ca4a2af2a8690d4ee92eea83144,Prism,Mary Maxim,DK (11 wpi),
9fd0d2e79255c83c01275cad5ee51e67f0ec52fa,Odin,Viking of Norway,Aran (8 wpi),
89bd7c20fda190203823f490719414d4db9ce318,Firecracker Super Chunky ,Robin,Super Bulky (5-6 wpi),
73e9b0d744ac7d65050c46182b989038c431c92a,Swish DK,Knit Picks,DK (11 wpi),
6014ddf0f6f7d7c15d6b68152b43f8e58ce7044b,Heartland,Lion Brand,DK (11 wpi),
0778ebd19aee6cbdd7ee15dab8fc875e3e6c613a,Baby Wool XL,Gazzal,Aran (8 wpi),
262432580cada5baefeae7c931796322e9b18073,Mohair 12 ply 92/4/4,Cleckheaton,Bulky (7 wpi),
36431bb537a54226977166836da30ffba4a3950c,Country Naturals 8 Ply (Blend),Cleckheaton,DK (11 wpi),
7511153913e48c58c1a9887ae1075d95041c7779,Country Naturals 8 Ply (wool),Cleckheaton,DK (11 wpi),
4d385ec5b3e416034db1b55fa29df0a9d5bcea6c,Beehive Arran Fisherman's Knit,Patons North America,Aran (8 wpi),
1b6bdfc0d702ef683b2d5604cfd1dabd83e64647,Baby Cashmerino,Debbie Bliss,Sport (12 wpi),
34a94193b3b58d43b8347fad4d4ddac43e81371b,Corntastic,Kollage Yarns,DK (11 wpi),
27f40517413e0c345896f7921fea3cde760c2fd8,Painter's Palette Premium Merino (KPPPM),Koigu,Worsted (9 wpi),
9c48377ee68b91e0a55b95b4d20e438744514f23,Cascade 220®,Cascade Yarns ®,Worsted (9 wpi),
4a04df15fca9fc052529a7c5ce24c5660db18df2,Baby Soft,Lion Brand,DK (11 wpi),
768c1790037cb8ab2e8f2e3d24d8c4de3926ffe8,Denim Tweed DK,Sirdar,DK (11 wpi),
d64179b290487c61b60339361b42734157415ad4,Foxy,Sirdar,DK (11 wpi),
f352c2b43fd36c37387da28789704fd5a3900fec,Martha Stewart Crafts Extra Soft Wool Blend,Lion Brand,Worsted (9 wpi),
ff34b465fe070629a881154a31383731eefb8f6d,Balder,Viking of Norway,Super Bulky (5-6 wpi),
de3ad740fcea242cd97654c7a051cecbb3dfbb13,Feltro,Lanecardate,Super Bulky (5-6 wpi),
32951bcf8eaf7db653147f82b671f0f0033ea324,Luxor,Lanecardate,Super Bulky (5-6 wpi),
483afc556f45767f0ec104db022e581c50fc29cb,Springvale Bulky,Three Irish Girls,Bulky (7 wpi),
f835e2cddc7a667a1e012666b2143e0c14fa576b,220 Superwash®,Cascade Yarns ®,Worsted (9 wpi),
e8f006346ea521599ce1e57a6f11ba20eb0d7d8d,Trekking Sport,Zitron,Aran (8 wpi),
4bec026845a7be07404c15ae2ccb036e8dfd9020,Elegant,Vita,Aran (8 wpi),
f86015e0310531e26ac1014fd884b05a89e59bdc,Rios,Malabrigo Yarn,Aran (8 wpi),
eaf0f63e3c90b30c9282f6f28f87c41a94bdd136,Brava Bulky,Knit Picks,Bulky (7 wpi),
321ddc10cdf2a2e7e5e74a209adb55af6b075964,Full ,BBB,Aran (8 wpi),
e12a54ca06d971680778290a4cdc89874d1aba1d,Family Double Knitting,Teddy,DK (11 wpi),
82784f99c6685a632d9dccb4a387fd89e0612063,Baby Softspun DK,Teddy,DK (11 wpi),
34ad687b45ab1a7c2e36c39f4a18f59728e08f3b,Papoose Baby Double Knitting,Teddy,DK (11 wpi),
190255d96928d785185649bea66779aa5f05ba2e,Scandal,Panda (Australia),Aran (8 wpi),
c2c8f76e8e2c249da4fe5a3fa9432d0ea8001ee9,Lanagold,Alize,Any gauge - designed for any gauge,
1ecbd07e1e408656fde09e9e2956c292987a4a24,Merino (Мериносовая),Пехорка Pehorka ,Any gauge - designed for any gauge,
34ea9a5631d33f439b0cfe5c8dc04b82106c229c,Merino Bliss,Pickles,Fingering (14 wpi),
360a04688cded7e0675e6b759a1301b2a16b4088,Tjukk Merino,Pickles,Fingering (14 wpi),
2b5c35b987a9bf3bc731c9afb0650189fbc2c532,Studio Classic,by Nicole,Aran (8 wpi),
136355f39a79cec6d15a1c2713de19dfcb26cdc5,Klompelompe Spøt,Sandnes Garn,DK (11 wpi),
70be976792b8a9503daca415ad8ce317547f109f,Premium Silk 4-fädig | 4-ply,Schachenmayr Regia,DK (11 wpi),
99cab06b0410e6a2aa956cfbb69afabe60a6471d,Sunday,Sandnes Garn,DK (11 wpi),
4df1f22fadd219efdd62b2f583398def4baedb39,Luxury Ostrich ,Needles ,Bulky (7 wpi),
163d19b497982c1d4de94cdd2dbd856202b609c9,Alpaca Fino (Babyalpaca),Pascuali,DK (11 wpi),
9cd7327da1f917637b7d91e24ca825e57b437a06,Yak Mongolia ,Pascuali,DK (11 wpi),
98d86614c2055ebd6363c55665b33cceb4ac1eca,Cairo 4 (New),Pascuali,DK (11 wpi),
d6c028bb03a65627f17f61fdd3918d373654450e,Baby Chunky,Hayfield,Bulky (7 wpi),
96786ed6f847812b1ca4e1df254e9da27e0bac6d,Angora Rabbit,Vento d'Italia,Thread,
6db2aea44c0073b90d13fd7dd996cdcdd76a3f8e,Snow Goose DK,Gregory Kassapian & Partners,DK (11 wpi),
198d65bcbd7993dcb9d64add5458c3281c1ed936,Maxi Soft,Lana Gatto,Aran (8 wpi),
526dc3f86a42ea83d3361b53b6af68f775bde2c9,Baby Bubbles,Bernat,Bulky (7 wpi),
6357f0443a9acabb480a2fc9b33d103185014476,Peru,Sirdar,Bulky (7 wpi),
d0b6392772fe94f7201e9f0e97910a853b0db511,Simplicity,HiKoo® by skacel,DK (11 wpi),
d37c39b9426f02842a64320b131bf7818ec412eb,CoBaSi DK,HiKoo® by skacel,DK (11 wpi),
1e19a5167aaa33e57eed909d4c051f23523ee0a3,Rhythm Superwash,Jojoland,Worsted (9 wpi),
f257a8b3f1d8ce76de22937b45958da5d4bd3245,Fantasia,Jojoland,Worsted (9 wpi),
41098823ed9871d1bd163333d6a89a173b8b72a7,Softspun Chunky,Sirdar,Bulky (7 wpi),
0345cefc378a75003becca59ff9e9c810149212a,Harmony,African Expressions ,Aran (8 wpi),
2448b16a4d1346354d87e212d1a5d86f08f76f2e,Cashmere 6/28 (Organic),Pascuali,Light Fingering,
8d741e1b94c118408b20d4b9d662af7aa31deaae,Nepal,Pascuali,Fingering (14 wpi),
c5a8e2b17735311d777b4b8f8e7738c1b6219ac6,Suave,Pascuali,Fingering (14 wpi),
bac8268f91c0af268e0ceeb3c4b90a44adcbdc86,Jewelspun,Sirdar,Aran (8 wpi),
5150e696bfb1170b7318da14845d3eb6b54fa33f,Mogul,Tilli Tomas,Aran / Worsted,
ca46f6ce6662cac8f0d1240464e4381c3fbd81c7,Aspen,Tilli Tomas,Aran / Worsted,
5d5154b67bb614398efe90a5feb51136daf7399d,Painter's Palette Premium Merino (KPPPM),Koigu,Fingering (14 wpi),
e6afbe9f423e7179464a12926db966ef4d3340f2,Premium Merino (KPM),Koigu,Fingering (14 wpi),
b7d0cc127a3977ede005cf002c5694ce2a084443,Organic Cotton (Worsted),Blue Sky Fibers,Worsted (9 wpi),
86bff77ea010426ce1e15a59a5dcce7e9d0004e2,Jaggerspun Mainline 2/8,Nancy's Knit Knacks,Fingering (14 wpi),
495711c9048eebe456cbddb03d1710c99be43d21,Baby Alpaca (Solid),Blue Sky Fibers,Sport (12 wpi),
11f80cd230e4180d4b3915c69513baa629848a70,Red Heart Knitting Worsted,Coats & Clark,Worsted (9 wpi),
2d44f1802e59a258cb2e5d2e60a5f9e53e4de49d,Classic Wool Merino,Patons North America,Worsted (9 wpi),
6099c8a5c3749eb3749c8ca26cbe1a2bcacd9a5d,Shepherd Sock Multi,Lorna's Laces,Fingering (14 wpi),
0cd9ed4e43a002f3935c2d659307bb66b2f9c1ed,Microspun,Lion Brand,DK (11 wpi),
917ee2e166a23b66827cfc84e449fb59e54a5e90,Pastaza,Cascade Yarns ®,Aran (8 wpi),
3d557d8735541713c29628753627b9cb3c6a0667,Mountain Mohair,Green Mountain Spinnery,Worsted (9 wpi),
abf29b4cf76d271f8ee1b21cc2b65b6209d13a9e,"Wool Ease Tweeds, Sprinkles",Lion Brand,Worsted (9 wpi),
c859222e7fd7d28f921c1c6e2dc3115413e2d7ab,Nature Spun,Brown Sheep,Worsted (9 wpi),
c8c59764202f3ec6387de9e4e8f8640419096b7c,Handpaint Originals,Brown Sheep,Worsted (9 wpi),
a15a599235bfc4f77a5ef2eb0a8b0769a20da860,Lion Wool Solids,Lion Brand,Bulky (7 wpi),
8ba463924b9930b674e93bd5a6935be1b195ece8,Lion Suede Solids,Lion Brand,Bulky (7 wpi),
868b06b610281d605e048ebfcc78553dcf1c2de0,Millefili Fine,Filatura Di Crosa,Sport (12 wpi),
1b7525017147ca7668f75407f539ad94c885847a,Bulky Lopi,Reynolds,Bulky (7 wpi),
855b25511c8aef16ea43bae26ed77d74e295eabf,Zoomy,Red Heart,Super Bulky (5-6 wpi),
2fd7e97b9ea972a96e8c888d728fd1d55a407b20,Weaver's Wool Quarters,Mountain Colors,DK (11 wpi),
7123dd353eb4a57f6a8c38737042a40bf5dcbb15,Stame (スターメ),RichMore,Worsted (9 wpi),
287c11ea33007e1c705315ffad2b31ee0e73260b,Burly Spun,Brown Sheep,Super Bulky (5-6 wpi),
e10c824f981617b62be8a01365c687571ae9404d,Regal 2 Ply,Briggs & Little,Worsted (9 wpi),
606d89865f8a8dbb8a996a6c306887cb21f30603,Paterna,Reynolds,Worsted (9 wpi),
92094f7b32af8b2a492f1aadf5d129e594d333f0,Fusion,Wendy,Bulky (7 wpi),
9a2ae015e9c3a1c147b6c657371cf5f1c611f737,Family Knit Classic Double Knit,Elle (Saprotex),DK (11 wpi),
6fb9b9be9b240c054ca48b2ac57e888f8c623245,Unspun Icelandic,Schoolhouse Press,Sport (12 wpi),
34490a2dc11df136320231e1fbb065d1a235e029,Soft Bouclé (bulky),Bernat,Bulky (7 wpi),
